,cluster,individual,value
5824,27,127,0
5825,27,128,13
5826,27,129,0
5827,27,130,0
5828,27,131,0
5829,27,132,0
5830,27,133,9
5831,27,134,9
5832,27,135,7
5833,27,136,0
5834,27,137,0
5835,27,138,0
5836,27,139,0
5837,27,140,0
5838,27,141,0
5839,27,142,0
5840,27,143,0
5841,27,144,0
5842,27,145,0
5843,27,146,0
5844,27,147,0
5845,27,148,0
5846,27,149,0
5847,27,150,0
5848,27,151,0
5849,27,152,17
5850,27,153,6
5851,27,154,16
5852,27,155,0
5853,27,156,0
5854,27,157,0
5855,27,158,0
5856,27,159,5
5857,27,160,0
5858,27,161,15
5859,27,162,0
5860,27,163,0
5861,27,164,0
5862,27,165,0
5863,27,166,0
5864,27,167,2
5865,27,168,0
5866,27,169,0
5867,27,170,0
5868,27,171,0
5869,27,172,0
5870,27,173,0
5871,27,174,0
5872,27,175,0
5873,27,176,9
5874,27,177,0
5875,27,178,0
5876,27,179,0
5877,27,180,0
5878,27,181,0
5879,27,182,0
5880,27,183,0
5881,27,184,0
5882,27,185,14
5883,27,186,0
5884,27,187,0
5885,27,188,0
5886,27,189,0
5887,27,190,26
5888,27,191,0
5889,27,192,0
5890,27,193,9
5891,27,194,4
5892,27,195,8
5893,27,196,0
5894,27,197,13
5895,27,198,0
5896,27,199,0
5897,27,200,0
5898,27,201,0
5899,27,202,0
5900,27,203,0
5901,27,204,6
5902,27,205,0
5903,27,206,0
5904,27,207,0
5905,27,208,0
5906,27,209,0
5907,27,210,0
5908,28,0,0
5909,28,1,0
5910,28,2,0
5911,28,3,2
5912,28,4,0
5913,28,5,0
5914,28,6,0
5915,28,7,5
5916,28,8,15
5917,28,9,0
5918,28,10,0
5919,28,11,0
5920,28,12,0
5921,28,13,0
5922,28,14,0
5923,28,15,0
5924,28,16,0
5925,28,17,0
5926,28,18,10
5927,28,19,6
5928,28,20,0
5929,28,21,15
5930,28,22,0
5931,28,23,0
5932,28,24,0
5933,28,25,0
5934,28,26,0
5935,28,27,0
5936,28,28,0
5937,28,29,0
5938,28,30,0
5939,28,31,13
5940,28,32,0
5941,28,33,0
5942,28,34,0
5943,28,35,0
5944,28,36,0
5945,28,37,0
5946,28,38,21
5947,28,39,0
5948,28,40,0
5949,28,41,0
5950,28,42,0
5951,28,43,0
5952,28,44,0
5953,28,45,0
5954,28,46,0
5955,28,47,0
5956,28,48,0
5957,28,49,9
5958,28,50,0
5959,28,51,5
5960,28,52,11
5961,28,53,0
5962,28,54,0
5963,28,55,0
5964,28,56,0
5965,28,57,0
5966,28,58,0
5967,28,59,14
5968,28,60,0
5969,28,61,10
5970,28,62,0
5971,28,63,0
5972,28,64,0
5973,28,65,0
5974,28,66,0
5975,28,67,0
5976,28,68,0
5977,28,69,0
5978,28,70,0
5979,28,71,0
5980,28,72,0
5981,28,73,0
5982,28,74,0
5983,28,75,0
5984,28,76,0
5985,28,77,0
5986,28,78,0
5987,28,79,0
5988,28,80,0
5989,28,81,0
5990,28,82,0
5991,28,83,12
5992,28,84,0
5993,28,85,0
5994,28,86,0
5995,28,87,0
5996,28,88,0
5997,28,89,0
5998,28,90,0
5999,28,91,0
6000,28,92,0
6001,28,93,0
6002,28,94,0
6003,28,95,0
6004,28,96,0
6005,28,97,0
6006,28,98,0
6007,28,99,0
6008,28,100,0
6009,28,101,0
6010,28,102,0
6011,28,103,0
6012,28,104,0
6013,28,105,0
6014,28,106,0
6015,28,107,0
6016,28,108,0
6017,28,109,0
6018,28,110,0
6019,28,111,0
6020,28,112,9
6021,28,113,0
6022,28,114,0
6023,28,115,0
6024,28,116,0
6025,28,117,13
6026,28,118,0
6027,28,119,0
6028,28,120,0
6029,28,121,0
6030,28,122,0
6031,28,123,0
6032,28,124,0
6033,28,125,0
6034,28,126,1
6035,28,127,0
6036,28,128,0
6037,28,129,5
6038,28,130,0
6039,28,131,0
6040,28,132,0
6041,28,133,0
6042,28,134,10
6043,28,135,0
6044,28,136,0
6045,28,137,0
6046,28,138,0
6047,28,139,0
6048,28,140,0
6049,28,141,22
6050,28,142,0
6051,28,143,0
6052,28,144,6
6053,28,145,0
6054,28,146,0
6055,28,147,11
6056,28,148,0
6057,28,149,0
6058,28,150,7
6059,28,151,0
6060,28,152,0
6061,28,153,0
6062,28,154,0
6063,28,155,7
6064,28,156,5
6065,28,157,0
6066,28,158,0
6067,28,159,0
6068,28,160,0
6069,28,161,0
6070,28,162,0
6071,28,163,18
6072,28,164,0
6073,28,165,4
6074,28,166,0
6075,28,167,0
6076,28,168,0
6077,28,169,0
6078,28,170,0
6079,28,171,0
6080,28,172,0
6081,28,173,0
6082,28,174,0
6083,28,175,0
6084,28,176,0
6085,28,177,0
6086,28,178,0
6087,28,179,0
6088,28,180,0
6089,28,181,0
6090,28,182,0
6091,28,183,0
6092,28,184,0
6093,28,185,0
6094,28,186,0
6095,28,187,0
6096,28,188,0
6097,28,189,0
6098,28,190,0
6099,28,191,0
6100,28,192,0
6101,28,193,0
6102,28,194,0
6103,28,195,0
6104,28,196,8
6105,28,197,0
6106,28,198,0
6107,28,199,0
6108,28,200,0
6109,28,201,0
6110,28,202,0
6111,28,203,0
6112,28,204,0
6113,28,205,0
6114,28,206,0
6115,28,207,1
6116,28,208,0
6117,28,209,0
6118,28,210,0
6119,29,0,0
6120,29,1,9
6121,29,2,0
6122,29,3,0
6123,29,4,5
6124,29,5,0
6125,29,6,0
6126,29,7,0
6127,29,8,0
6128,29,9,0
6129,29,10,0
6130,29,11,4
6131,29,12,0
6132,29,13,0
6133,29,14,4
6134,29,15,0
6135,29,16,0
6136,29,17,0
6137,29,18,0
6138,29,19,7
6139,29,20,0
6140,29,21,0
6141,29,22,0
6142,29,23,7
6143,29,24,0
6144,29,25,0
6145,29,26,0
6146,29,27,0
6147,29,28,0
6148,29,29,0
6149,29,30,0
6150,29,31,14
6151,29,32,2
6152,29,33,0
6153,29,34,0
6154,29,35,0
6155,29,36,0
6156,29,37,7
6157,29,38,0
6158,29,39,0
6159,29,40,0
6160,29,41,10
6161,29,42,0
6162,29,43,0
6163,29,44,0
6164,29,45,0
6165,29,46,7
6166,29,47,0
6167,29,48,0
6168,29,49,0
6169,29,50,0
6170,29,51,0
6171,29,52,0
6172,29,53,0
6173,29,54,0
6174,29,55,0
6175,29,56,0
6176,29,57,0
6177,29,58,19
6178,29,59,15
6179,29,60,0
6180,29,61,0
6181,29,62,0
6182,29,63,0
6183,29,64,0
6184,29,65,0
6185,29,66,0
6186,29,67,0
6187,29,68,0
6188,29,69,0
6189,29,70,0
6190,29,71,0
6191,29,72,0
6192,29,73,0
6193,29,74,7
6194,29,75,0
6195,29,76,0
6196,29,77,0
6197,29,78,0
6198,29,79,0
6199,29,80,0
6200,29,81,15
6201,29,82,0
6202,29,83,0
6203,29,84,0
6204,29,85,15
6205,29,86,0
6206,29,87,11
6207,29,88,0
6208,29,89,0
6209,29,90,0
6210,29,91,0
6211,29,92,9
6212,29,93,0
6213,29,94,0
6214,29,95,0
6215,29,96,0
6216,29,97,0
6217,29,98,0
6218,29,99,25
6219,29,100,8
6220,29,101,0
6221,29,102,0
6222,29,103,0
6223,29,104,0
6224,29,105,0
6225,29,106,0
6226,29,107,0
6227,29,108,0
6228,29,109,0
6229,29,110,0
6230,29,111,0
6231,29,112,0
6232,29,113,0
6233,29,114,16
6234,29,115,0
6235,29,116,21
6236,29,117,6
6237,29,118,0
6238,29,119,0
6239,29,120,0
6240,29,121,11
6241,29,122,0
6242,29,123,0
6243,29,124,0
6244,29,125,0
6245,29,126,0
6246,29,127,0
6247,29,128,0
6248,29,129,0
6249,29,130,0
6250,29,131,0
6251,29,132,0
6252,29,133,0
6253,29,134,0
6254,29,135,0
6255,29,136,0
6256,29,137,0
6257,29,138,0
6258,29,139,0
6259,29,140,0
6260,29,141,0
6261,29,142,0
6262,29,143,5
6263,29,144,3
6264,29,145,0
6265,29,146,8
6266,29,147,0
6267,29,148,0
6268,29,149,0
6269,29,150,0
6270,29,151,0
6271,29,152,0
6272,29,153,0
6273,29,154,0
6274,29,155,5
6275,29,156,0
6276,29,157,0
6277,29,158,0
6278,29,159,0
6279,29,160,16
6280,29,161,0
6281,29,162,0
6282,29,163,0
6283,29,164,0
6284,29,165,7
6285,29,166,0
6286,29,167,0
6287,29,168,0
6288,29,169,1
6289,29,170,0
6290,29,171,0
6291,29,172,0
6292,29,173,0
6293,29,174,0
6294,29,175,0
6295,29,176,0
6296,29,177,0
6297,29,178,0
6298,29,179,0
6299,29,180,8
6300,29,181,0
6301,29,182,0
6302,29,183,15
6303,29,184,0
6304,29,185,0
6305,29,186,0
6306,29,187,3
6307,29,188,0
6308,29,189,0
6309,29,190,0
6310,29,191,0
6311,29,192,0
6312,29,193,0
6313,29,194,0
6314,29,195,0
6315,29,196,0
6316,29,197,0
6317,29,198,0
6318,29,199,0
6319,29,200,20
6320,29,201,14
6321,29,202,0
6322,29,203,10
6323,29,204,13
6324,29,205,23
6325,29,206,4
6326,29,207,0
6327,29,208,0
6328,29,209,0
6329,29,210,0
6330,30,0,0
6331,30,1,0
6332,30,2,0
6333,30,3,0
6334,30,4,0
6335,30,5,15
6336,30,6,0
6337,30,7,0
6338,30,8,0
6339,30,9,0
6340,30,10,0
6341,30,11,0
6342,30,12,0
6343,30,13,0
6344,30,14,0
6345,30,15,0
6346,30,16,0
6347,30,17,0
6348,30,18,0
6349,30,19,2
6350,30,20,17
6351,30,21,0
6352,30,22,0
6353,30,23,0
6354,30,24,9
6355,30,25,0
6356,30,26,0
6357,30,27,0
6358,30,28,0
6359,30,29,0
6360,30,30,0
6361,30,31,0
6362,30,32,0
6363,30,33,0
6364,30,34,0
6365,30,35,0
6366,30,36,0
6367,30,37,0
6368,30,38,5
6369,30,39,0
6370,30,40,0
6371,30,41,0
6372,30,42,23
6373,30,43,0
6374,30,44,25
6375,30,45,14
6376,30,46,0
6377,30,47,0
6378,30,48,0
6379,30,49,0
6380,30,50,12
6381,30,51,0
6382,30,52,7
6383,30,53,0
6384,30,54,11
6385,30,55,0
6386,30,56,0
6387,30,57,0
6388,30,58,0
6389,30,59,0
6390,30,60,0
6391,30,61,0
6392,30,62,0
6393,30,63,20
6394,30,64,0
6395,30,65,0
6396,30,66,0
6397,30,67,2
6398,30,68,0
6399,30,69,20
6400,30,70,12
6401,30,71,20
6402,30,72,0
6403,30,73,0
6404,30,74,0
6405,30,75,0
6406,30,76,0
6407,30,77,0
6408,30,78,0
6409,30,79,0
6410,30,80,5
6411,30,81,7
6412,30,82,0
6413,30,83,0
6414,30,84,0
6415,30,85,12
6416,30,86,0
6417,30,87,8
6418,30,88,0
6419,30,89,0
6420,30,90,0
6421,30,91,0
6422,30,92,15
6423,30,93,0
6424,30,94,0
6425,30,95,0
6426,30,96,0
6427,30,97,0
6428,30,98,0
6429,30,99,0
6430,30,100,0
6431,30,101,14
6432,30,102,0
6433,30,103,0
6434,30,104,0
6435,30,105,0
6436,30,106,0
6437,30,107,13
6438,30,108,0
6439,30,109,0
6440,30,110,0
6441,30,111,0
6442,30,112,0
6443,30,113,6
6444,30,114,0
6445,30,115,0
6446,30,116,10
6447,30,117,0
6448,30,118,0
6449,30,119,0
6450,30,120,0
6451,30,121,0
6452,30,122,0
6453,30,123,4
6454,30,124,0
6455,30,125,0
6456,30,126,0
6457,30,127,0
6458,30,128,0
6459,30,129,0
6460,30,130,0
6461,30,131,0
6462,30,132,0
6463,30,133,0
6464,30,134,0
6465,30,135,0
6466,30,136,0
6467,30,137,0
6468,30,138,0
6469,30,139,0
6470,30,140,0
6471,30,141,0
6472,30,142,0
6473,30,143,6
6474,30,144,0
6475,30,145,0
6476,30,146,0
6477,30,147,0
6478,30,148,0
6479,30,149,0
6480,30,150,0
6481,30,151,0
6482,30,152,16
6483,30,153,0
6484,30,154,0
6485,30,155,0
6486,30,156,0
6487,30,157,0
6488,30,158,0
6489,30,159,0
6490,30,160,0
6491,30,161,0
6492,30,162,0
6493,30,163,0
6494,30,164,23
6495,30,165,0
6496,30,166,0
6497,30,167,7
6498,30,168,11
6499,30,169,0
6500,30,170,0
6501,30,171,0
6502,30,172,19
6503,30,173,0
6504,30,174,0
6505,30,175,7
6506,30,176,0
6507,30,177,7
6508,30,178,13
6509,30,179,0
6510,30,180,0
6511,30,181,0
6512,30,182,0
6513,30,183,0
6514,30,184,0
6515,30,185,0
6516,30,186,0
6517,30,187,0
6518,30,188,0
6519,30,189,11
6520,30,190,0
6521,30,191,0
6522,30,192,0
6523,30,193,0
6524,30,194,1
6525,30,195,0
6526,30,196,0
6527,30,197,0
6528,30,198,0
6529,30,199,0
6530,30,200,0
6531,30,201,15
6532,30,202,0
6533,30,203,0
6534,30,204,0
6535,30,205,0
6536,30,206,0
6537,30,207,0
6538,30,208,8
6539,30,209,16
6540,30,210,8
6541,31,0,7
6542,31,1,0
6543,31,2,0
6544,31,3,0
6545,31,4,0
6546,31,5,0
6547,31,6,0
6548,31,7,11
6549,31,8,0
6550,31,9,0
6551,31,10,0
6552,31,11,0
6553,31,12,0
6554,31,13,0
6555,31,14,0
6556,31,15,0
6557,31,16,9
6558,31,17,0
6559,31,18,0
6560,31,19,0
6561,31,20,0
6562,31,21,2
6563,31,22,9
6564,31,23,0
6565,31,24,0
6566,31,25,0
6567,31,26,0
6568,31,27,0
6569,31,28,0
6570,31,29,0
6571,31,30,0
6572,31,31,0
6573,31,32,0
6574,31,33,0
6575,31,34,0
6576,31,35,0
6577,31,36,0
6578,31,37,14
6579,31,38,7
6580,31,39,0
6581,31,40,0
6582,31,41,0
6583,31,42,16
6584,31,43,0
6585,31,44,10
6586,31,45,0
6587,31,46,0
6588,31,47,0
6589,31,48,0
6590,31,49,4
6591,31,50,9
6592,31,51,0
6593,31,52,0
6594,31,53,0
6595,31,54,0
6596,31,55,16
6597,31,56,0
6598,31,57,0
6599,31,58,0
6600,31,59,16
6601,31,60,0
6602,31,61,0
6603,31,62,0
6604,31,63,0
6605,31,64,0
6606,31,65,0
6607,31,66,0
6608,31,67,0
6609,31,68,10
6610,31,69,6
6611,31,70,0
6612,31,71,0
6613,31,72,0
6614,31,73,0
6615,31,74,0
6616,31,75,0
6617,31,76,0
6618,31,77,0
6619,31,78,0
6620,31,79,0
6621,31,80,14
6622,31,81,0
6623,31,82,0
6624,31,83,0
6625,31,84,0
6626,31,85,0
6627,31,86,12
6628,31,87,0
6629,31,88,0
6630,31,89,0
6631,31,90,9
6632,31,91,0
6633,31,92,12
6634,31,93,0
6635,31,94,0
6636,31,95,0
6637,31,96,0
6638,31,97,0
6639,31,98,0
6640,31,99,11
6641,31,100,0
6642,31,101,19
6643,31,102,0
6644,31,103,0
6645,31,104,0
6646,31,105,11
6647,31,106,11
6648,31,107,0
6649,31,108,0
6650,31,109,0
6651,31,110,0
6652,31,111,0
6653,31,112,4
6654,31,113,0
6655,31,114,0
6656,31,115,0
6657,31,116,0
6658,31,117,0
6659,31,118,0
6660,31,119,9
6661,31,120,0
6662,31,121,0
6663,31,122,0
6664,31,123,0
6665,31,124,0
6666,31,125,0
6667,31,126,0
6668,31,127,0
6669,31,128,0
6670,31,129,0
6671,31,130,0
6672,31,131,0
6673,31,132,0
6674,31,133,0
6675,31,134,0
6676,31,135,17
6677,31,136,0
6678,31,137,0
6679,31,138,0
6680,31,139,24
6681,31,140,0
6682,31,141,0
6683,31,142,9
6684,31,143,0
6685,31,144,0
6686,31,145,14
6687,31,146,0
6688,31,147,0
6689,31,148,0
6690,31,149,0
6691,31,150,0
6692,31,151,0
6693,31,152,0
6694,31,153,0
6695,31,154,0
6696,31,155,0
6697,31,156,4
6698,31,157,0
6699,31,158,0
6700,31,159,9
6701,31,160,0
6702,31,161,0
6703,31,162,0
6704,31,163,10
6705,31,164,0
6706,31,165,0
6707,31,166,0
6708,31,167,0
6709,31,168,0
6710,31,169,0
6711,31,170,0
6712,31,171,0
6713,31,172,0
6714,31,173,0
6715,31,174,0
6716,31,175,0
6717,31,176,0
6718,31,177,0
6719,31,178,0
6720,31,179,5
6721,31,180,0
6722,31,181,0
6723,31,182,0
6724,31,183,0
6725,31,184,11
6726,31,185,0
6727,31,186,0
6728,31,187,0
6729,31,188,0
6730,31,189,0
6731,31,190,0
6732,31,191,3
6733,31,192,0
6734,31,193,0
6735,31,194,0
6736,31,195,0
6737,31,196,0
6738,31,197,5
6739,31,198,0
6740,31,199,0
6741,31,200,0
6742,31,201,0
6743,31,202,0
6744,31,203,0
6745,31,204,0
6746,31,205,0
6747,31,206,7
6748,31,207,0
6749,31,208,0
6750,31,209,0
6751,31,210,0
6752,32,0,0
6753,32,1,0
6754,32,2,0
6755,32,3,0
6756,32,4,0
6757,32,5,12
6758,32,6,0
6759,32,7,13
6760,32,8,0
6761,32,9,5
6762,32,10,0
6763,32,11,0
6764,32,12,0
6765,32,13,11
6766,32,14,0
6767,32,15,19
6768,32,16,0
6769,32,17,0
6770,32,18,8
6771,32,19,0
6772,32,20,0
6773,32,21,0
6774,32,22,19
6775,32,23,1
6776,32,24,0
6777,32,25,0
6778,32,26,0
6779,32,27,0
6780,32,28,0
6781,32,29,0
6782,32,30,0
6783,32,31,6
6784,32,32,0
6785,32,33,15
6786,32,34,0
6787,32,35,0
6788,32,36,0
6789,32,37,0
6790,32,38,0
6791,32,39,0
6792,32,40,0
6793,32,41,0
6794,32,42,0
6795,32,43,0
6796,32,44,0
6797,32,45,0
6798,32,46,0
6799,32,47,0
6800,32,48,0
6801,32,49,0
6802,32,50,0
6803,32,51,0
6804,32,52,0
6805,32,53,12
6806,32,54,0
6807,32,55,0
6808,32,56,0
6809,32,57,0
6810,32,58,0
6811,32,59,0
6812,32,60,0
6813,32,61,0
6814,32,62,24
6815,32,63,0
6816,32,64,15
6817,32,65,0
6818,32,66,0
6819,32,67,0
6820,32,68,0
6821,32,69,0
6822,32,70,0
6823,32,71,0
6824,32,72,0
6825,32,73,8
6826,32,74,0
6827,32,75,10
6828,32,76,0
6829,32,77,0
6830,32,78,0
6831,32,79,0
6832,32,80,0
6833,32,81,0
6834,32,82,0
6835,32,83,0
6836,32,84,0
6837,32,85,0
6838,32,86,0
6839,32,87,11
6840,32,88,0
6841,32,89,0
6842,32,90,0
6843,32,91,19
6844,32,92,0
6845,32,93,0
6846,32,94,0
6847,32,95,0
6848,32,96,24
6849,32,97,0
6850,32,98,0
6851,32,99,16
6852,32,100,7
6853,32,101,0
6854,32,102,0
6855,32,103,0
6856,32,104,0
6857,32,105,0
6858,32,106,0
6859,32,107,0
6860,32,108,0
6861,32,109,0
6862,32,110,0
6863,32,111,0
6864,32,112,0
6865,32,113,0
6866,32,114,7
6867,32,115,0
6868,32,116,12
6869,32,117,0
6870,32,118,0
6871,32,119,0
6872,32,120,0
6873,32,121,0
6874,32,122,0
6875,32,123,0
6876,32,124,0
6877,32,125,0
6878,32,126,0
6879,32,127,0
6880,32,128,0
6881,32,129,0
6882,32,130,0
6883,32,131,12
6884,32,132,0
6885,32,133,0
6886,32,134,11
6887,32,135,17
6888,32,136,0
6889,32,137,0
6890,32,138,0
6891,32,139,0
6892,32,140,0
6893,32,141,0
6894,32,142,0
6895,32,143,0
6896,32,144,0
6897,32,145,0
6898,32,146,17
6899,32,147,1
6900,32,148,0
6901,32,149,11
6902,32,150,0
6903,32,151,0
6904,32,152,0
6905,32,153,0
6906,32,154,9
6907,32,155,0
6908,32,156,0
6909,32,157,0
6910,32,158,12
6911,32,159,0
6912,32,160,17
6913,32,161,0
6914,32,162,0
6915,32,163,18
6916,32,164,0
6917,32,165,0
6918,32,166,0
6919,32,167,0
6920,32,168,0
6921,32,169,0
6922,32,170,5
6923,32,171,5
6924,32,172,0
6925,32,173,0
6926,32,174,0
6927,32,175,0
6928,32,176,7
6929,32,177,0
6930,32,178,9
6931,32,179,0
6932,32,180,0
6933,32,181,0
6934,32,182,0
6935,32,183,0
6936,32,184,0
6937,32,185,8
6938,32,186,0
6939,32,187,0
6940,32,188,9
6941,32,189,3
6942,32,190,9
6943,32,191,0
6944,32,192,0
6945,32,193,0
6946,32,194,0
6947,32,195,0
6948,32,196,0
6949,32,197,0
6950,32,198,0
6951,32,199,6
6952,32,200,0
6953,32,201,0
6954,32,202,13
6955,32,203,0
6956,32,204,0
6957,32,205,0
6958,32,206,0
6959,32,207,0
6960,32,208,7
6961,32,209,0
6962,32,210,0
6963,33,0,0
6964,33,1,0
6965,33,2,0
6966,33,3,0
6967,33,4,0
6968,33,5,0
6969,33,6,8
6970,33,7,0
6971,33,8,0
6972,33,9,0
6973,33,10,0
6974,33,11,0
6975,33,12,0
6976,33,13,9
6977,33,14,0
6978,33,15,0
6979,33,16,0
6980,33,17,0
6981,33,18,0
6982,33,19,0
6983,33,20,16
6984,33,21,0
6985,33,22,0
6986,33,23,0
6987,33,24,0
6988,33,25,0
6989,33,26,0
6990,33,27,0
6991,33,28,0
6992,33,29,0
6993,33,30,20
6994,33,31,0
6995,33,32,0
6996,33,33,0
6997,33,34,0
6998,33,35,0
6999,33,36,0
7000,33,37,0
7001,33,38,16
7002,33,39,15
7003,33,40,0
7004,33,41,0
7005,33,42,0
7006,33,43,0
7007,33,44,0
7008,33,45,0
7009,33,46,0
7010,33,47,0
7011,33,48,8
7012,33,49,0
7013,33,50,0
7014,33,51,0
7015,33,52,0
7016,33,53,0
7017,33,54,0
7018,33,55,0
7019,33,56,0
7020,33,57,0
7021,33,58,0
7022,33,59,0
7023,33,60,0
7024,33,61,0
7025,33,62,21
7026,33,63,11
7027,33,64,0
7028,33,65,0
7029,33,66,4
7030,33,67,0
7031,33,68,0
7032,33,69,0
7033,33,70,0
7034,33,71,8
7035,33,72,0
7036,33,73,0
7037,33,74,0
7038,33,75,0
7039,33,76,0
7040,33,77,13
7041,33,78,8
7042,33,79,9
7043,33,80,0
7044,33,81,0
7045,33,82,0
7046,33,83,19
7047,33,84,0
7048,33,85,0
7049,33,86,0
7050,33,87,0
7051,33,88,0
7052,33,89,4
7053,33,90,4
7054,33,91,8
7055,33,92,0
7056,33,93,6
7057,33,94,12
7058,33,95,0
7059,33,96,0
7060,33,97,0
7061,33,98,0
7062,33,99,0
7063,33,100,0
7064,33,101,0
7065,33,102,17
7066,33,103,11
7067,33,104,0
7068,33,105,18
7069,33,106,0
7070,33,107,0
7071,33,108,0
7072,33,109,0
7073,33,110,0
7074,33,111,0
7075,33,112,0
7076,33,113,0
7077,33,114,0
7078,33,115,0
7079,33,116,21
7080,33,117,0
7081,33,118,0
7082,33,119,0
7083,33,120,0
7084,33,121,0
7085,33,122,7
7086,33,123,0
7087,33,124,0
7088,33,125,0
7089,33,126,0
7090,33,127,0
7091,33,128,0
7092,33,129,0
7093,33,130,0
7094,33,131,0
7095,33,132,0
7096,33,133,0
7097,33,134,0
7098,33,135,0
7099,33,136,7
7100,33,137,0
7101,33,138,0
7102,33,139,0
7103,33,140,0
7104,33,141,7
7105,33,142,18
7106,33,143,9
7107,33,144,0
7108,33,145,0
7109,33,146,0
7110,33,147,0
7111,33,148,0
7112,33,149,0
7113,33,150,0
7114,33,151,22
7115,33,152,0
7116,33,153,0
7117,33,154,7
7118,33,155,0
7119,33,156,0
7120,33,157,0
7121,33,158,9
7122,33,159,0
7123,33,160,16
7124,33,161,16
7125,33,162,0
7126,33,163,0
7127,33,164,0
7128,33,165,0
7129,33,166,0
7130,33,167,0
7131,33,168,0
7132,33,169,0
7133,33,170,2
7134,33,171,12
7135,33,172,13
7136,33,173,0
7137,33,174,0
7138,33,175,0
7139,33,176,0
7140,33,177,0
7141,33,178,0
7142,33,179,7
7143,33,180,0
7144,33,181,0
7145,33,182,0
7146,33,183,8
7147,33,184,0
7148,33,185,0
7149,33,186,0
7150,33,187,0
7151,33,188,0
7152,33,189,0
7153,33,190,0
7154,33,191,19
7155,33,192,0
7156,33,193,26
7157,33,194,0
7158,33,195,0
7159,33,196,0
7160,33,197,0
7161,33,198,0
7162,33,199,10
7163,33,200,0
7164,33,201,0
7165,33,202,0
7166,33,203,0
7167,33,204,17
7168,33,205,0
7169,33,206,0
7170,33,207,0
7171,33,208,0
7172,33,209,0
7173,33,210,0
7174,34,0,16
7175,34,1,0
7176,34,2,0
7177,34,3,0
7178,34,4,0
7179,34,5,0
7180,34,6,0
7181,34,7,17
7182,34,8,0
7183,34,9,0
7184,34,10,0
7185,34,11,0
7186,34,12,0
7187,34,13,0
7188,34,14,0
7189,34,15,2
7190,34,16,0
7191,34,17,0
7192,34,18,0
7193,34,19,0
7194,34,20,0
7195,34,21,0
7196,34,22,0
7197,34,23,0
7198,34,24,0
7199,34,25,0
7200,34,26,6
7201,34,27,0
7202,34,28,8
7203,34,29,0
7204,34,30,13
7205,34,31,0
7206,34,32,15
7207,34,33,0
7208,34,34,0
7209,34,35,0
7210,34,36,0
7211,34,37,0
7212,34,38,2
7213,34,39,0
7214,34,40,0
7215,34,41,0
7216,34,42,8
7217,34,43,0
7218,34,44,0
7219,34,45,0
7220,34,46,0
7221,34,47,0
7222,34,48,0
7223,34,49,0
7224,34,50,0
7225,34,51,0
7226,34,52,0
7227,34,53,0
7228,34,54,17
7229,34,55,0
7230,34,56,0
7231,34,57,0
7232,34,58,0
7233,34,59,0
7234,34,60,11
7235,34,61,0
7236,34,62,0
7237,34,63,0
7238,34,64,0
7239,34,65,11
7240,34,66,0
7241,34,67,21
7242,34,68,0
7243,34,69,0
7244,34,70,0
7245,34,71,0
7246,34,72,20
7247,34,73,0
7248,34,74,0
7249,34,75,0
7250,34,76,0
7251,34,77,0
7252,34,78,0
7253,34,79,0
7254,34,80,0
7255,34,81,0
7256,34,82,0
7257,34,83,0
7258,34,84,0
7259,34,85,0
7260,34,86,0
7261,34,87,11
7262,34,88,0
7263,34,89,0
7264,34,90,0
7265,34,91,0
7266,34,92,0
7267,34,93,0
7268,34,94,0
7269,34,95,7
7270,34,96,0
7271,34,97,0
7272,34,98,0
7273,34,99,0
7274,34,100,0
7275,34,101,11
7276,34,102,0
7277,34,103,0
7278,34,104,0
7279,34,105,0
7280,34,106,0
7281,34,107,9
7282,34,108,0
7283,34,109,0
7284,34,110,0
7285,34,111,0
7286,34,112,0
7287,34,113,0
7288,34,114,0
7289,34,115,0
7290,34,116,0
7291,34,117,0
7292,34,118,0
7293,34,119,0
7294,34,120,0
7295,34,121,0
7296,34,122,0
7297,34,123,0
7298,34,124,0
7299,34,125,0
7300,34,126,0
7301,34,127,0
7302,34,128,0
7303,34,129,0
7304,34,130,0
7305,34,131,0
7306,34,132,0
7307,34,133,11
7308,34,134,0
7309,34,135,0
7310,34,136,0
7311,34,137,0
7312,34,138,7
7313,34,139,0
7314,34,140,0
7315,34,141,0
7316,34,142,0
7317,34,143,0
7318,34,144,0
7319,34,145,0
7320,34,146,0
7321,34,147,0
7322,34,148,0
7323,34,149,0
7324,34,150,0
7325,34,151,0
7326,34,152,0
7327,34,153,0
7328,34,154,0
7329,34,155,14
7330,34,156,0
7331,34,157,0
7332,34,158,9
7333,34,159,0
7334,34,160,0
7335,34,161,13
7336,34,162,0
7337,34,163,0
7338,34,164,0
7339,34,165,0
7340,34,166,0
7341,34,167,0
7342,34,168,0
7343,34,169,0
7344,34,170,0
7345,34,171,0
7346,34,172,0
7347,34,173,0
7348,34,174,0
7349,34,175,0
7350,34,176,0
7351,34,177,0
7352,34,178,0
7353,34,179,0
7354,34,180,9
7355,34,181,11
7356,34,182,0
7357,34,183,0
7358,34,184,0
7359,34,185,0
7360,34,186,0
7361,34,187,0
7362,34,188,0
7363,34,189,0
7364,34,190,19
7365,34,191,0
7366,34,192,12
7367,34,193,0
7368,34,194,0
7369,34,195,0
7370,34,196,0
7371,34,197,0
7372,34,198,0
7373,34,199,0
7374,34,200,0
7375,34,201,0
7376,34,202,0
7377,34,203,0
